qid,question_text,target
1e1eb5479c941a81b336,How do I avoid becoming a racist?,1
d34056d38641b2e8af6e,Should Texas be bombed?,1
707b772d94ce813155c1,Is there a senator or politician in the US Congress that did not know that the Iranian regime has set up Lebanese Hezbollah terrorist group to fight Israel?,1
9ddf8238ff9bd248d9ed,"As a Muslim who have good knowledge of Quran and authentic hadiths, do you really think Islam is a religion of peace and justice?",1
4fce39e98e8ef37fafc2,Why are most of the influential people in the world Jewish?,1
99a98ef3633fdea417cb,Why does everyone think that I am god? When I don't believe in one,1
f4f28dfbb7735e880293,How does a British person feel if an Indian walks into a pub in a countryside local pub?,1
19da27241b6e9cbeb416,Is education a feminist issue in the West because there are some subjects that women are not dominating men in?,1
f003857e2bd0dd2a9429,Why are Europeans and Middle Easterners one of the only people on earth that aren't passive?,1
5e058e18f23e3b663efc,Do dads poop?,1
2f84ea8a46e8bc515655,"Are people born in 1994, 1995 and 1996 and very intelligent and those born in 1993 and 1997 are less intelligent in India?",1
b2a6d1190893304e1416,"If there had been Democrats during the Ice Age, would their efforts to stop ""global warming"" have kept most of North America covered in glaciers?",1
b0783d4f9b8e05b5de61,Question That Contains Assumptions: ,1
db85d089e67bed16bec8,Is President Trump the best reality TV show on the planet?,1
a1f68ad1a5895bf7ec14,Is it my fault I was raped?,1
0f54c6256fc9c0f5e3a1,Who would you rather date- a hot chick who's physically handicapped or an ugly chick?,1
2998a5528657f7733b7b,Why is Donald Trump being such a chaos creator?,1
f87a62fc1afd623b5fdd,Why do Americans deny their defeat in Vietnam war?,1
31d8e5db4b4a8ab2a1c7,Why don't people in India value design and creative professionals like other professionals?,1
3a9abc9e2684dad8055d,Is it possible that Yulia Skripal is currently being held by the UK Government against her will in order to protect the narrative on the Salisbury Poisonings?,1
aa8b29da32516db9a1a8,Why do liberals call Fox News mean spirited when liberals say nasty things about the president?,1
f2c396c62a1fb45b866a,Do females ever sit by a public men's bathroom hoping to get picked up by a guy on his way to the bathroom?,1
1c1e5e77e0f519e64362,"When will the US and India develop a form of government or political system that values human rights, not just shooting, bombing and r-aping day and night?",1
029361f351ab9af80877,"When somebody is voting for Donald Trump just because they don't like Hilary Clinton, what does it say about them that they prefer a bigot?",1
bffc348fbd5adc8adca2,Why do beautiful women like to have relationships with bad men?,1
4aaf18f36e694318c6f9,Why don’t people realize that Islam will take over the world? Islam is the truth Sharia is the law.,1
36cdcae769c9af551151,Do you suck dicks for money?,1
555005cf7a88f826475c,North Indians are really outcast . They don’t know their religious base. Most of the Hindu Gods are portrayed as black like Shiva Vishnu?,1
d3dff6b35c844a5b98ba,"Is it interesting that college in the US is expensive, and democrat Jimmy Carter invented the US Department of ""Education""?",1
dca08991e300517f8e9a,Why is Pahul’s imaginary friend so kinky?,1
76663db140ee24851e42,Is an A+ bad?,1
ed4c85f1cccf59266cf1,Why can't women play sports appropriate for men?,1
df6051fd1d31783df317,Would Trump trolls be interested in taking a much needed English grammar class?,1
bc21d0ff090f06528878,Do hot girls ever say yes to ugly or fat guys?,1
e2715b34babad08715f9,Do you have any proof for the charges you speak of ? Why do you believe everything people tell you about him? Are you driven by your hatred for losing the election? OP is tRumpist troll.,1
e55449b1edcb0fbadad4,Why do Japanese people keep talking about Germany?,1
3e4bcd41069e39d8ab90,What would it take the Congress to act about stricter gun control? Will there be some talk if some gunmen broke into Congress and start shooting their peers?,1
27f39be8fa1efc592d33,Why is the royal family often referred to as war criminals?,1
c38d934327a632c0fd01,Why are white people still racist to black people?,1
ceb759c39c4ba743d312,Why are there only 72 virgins in Jannah for 1.6 billion Muslims in the world?,1
95a68800f66a89626164,Why are Indonesians less racist towards Black people compared to Arabic speaking like Egypt?,1
ca0366e4126f247ae8f4,Do Europeans realize that the brightest and sharpest and most daring people left Europe to go to USA leaving a weak European gene pool that exists today?,1
236a6dedf58af53f0f00,"If 2.5 million joined the illegal population under Obama, why do liberals have this idea in their head that he was against illegal immigration?",1
6e70915208fc0cb9da8a,Are all German fascists?,1
6605c5928ac7210b37b5,Shouldn't Muslims be kicked out of India after incidents like this?,1
7086a276e449788798fb,Why is the world allowing Merkels Nazi party to exist?,1
cd0e2ef02b302c1aaef8,Why most of Indian girl dirty and have some ego problem?,1
8ebbe4992efb99f80686,"Why does there seem to be an incredibly high rate of increase in homosexuality these days? Please spare me the abuse, it is only an observation.",1
9e3229b771418e5a57b6,What are some experiences you've had that lead you to believe women are evil?,1
36a912c033fc0ba00ef9,Was Nehru a cunt?,1
ea7fa7ba5d78d9d86eef,Are white people angels?,1
98e2f8bff29a9b18e458,"Do the Chinese in Malaysia and Singapore see the Malays as lazy, stupid and untrustworthy?",1
ba261b392ddd795b1ba5,What is it that conservative voters just don't get yet?,1
763e20d4f6d5dbc99b9d,"Do you still have faith on humans, after the Americans elected Donald Trump as president?",1
6f9e025c647fb3f71581,Why indon are so poor?,1
e297051071490dc52ea0,"If Trump were to intern Muslims, would democrats tell him it's as bad as what FDR did to Asian-Americans?",1
ef20d1bbbeb3c01f68eb,What do you think of Israel using Palestinians children as human shields as stated by the UN?,1
345edde420c1e04ecf8b,Why are the Japanese people from Japan so evil on Quora?,1
a9262a100b5db48787c0,"Why do people say that Palestinians are indigenous to the land the Jews have ""stolen"" when they are clearly not, according to this list?",1
4077bbdb57ead0723640,Why is Ukraine glorifying these controversial WW2-era groups OUN-UPA that wanted an independent Ukraine but also killed tens and thousands of Polish civilians & also sometimes collaborated with Nazis in the Holocaust?,1
4b6b764aaebe099676d4,Why are most black people poor?,1
9b1075884a6816045345,"Why do Girls upload or send filtered pics mostly, isn't it Cheating ?",1
bbbbc3c2a3369d587350,How do I make my intellectual inferiors cry on quota and prove my worth when I have hot my answer limit so fastly and desire to make them commit suicide with my words?,1
ac1c6f29dc4ab6482ffb,What is your opinion on Muslims and ISIS? Do you think all Muslims are terrorists?,1
2453a095a812f18e0c0f,How can I become less enlightened so I can enjoy the simple things in life just as the ignorant average joes?,1
e58f6eb793c8f3596c94,"Why is it that when a biracial person is successful white people tend to want to refer to them as biracial, but when they commit a crime they tend to want to refer to them as black? E.g After biracial Mark Duggan was shot - he was called black.",1
b41bf719598bded63a56,How should I explain to my Hindu friend that they're nothing in comparison to Muslims because they're so cute and innocent?,1
5605ee40b817f7ae5fe6,"In Sweden are immigrants commiting more rapes, battery and property crimes over the last 20 years?",1
f3d7fc5d8034c9cc12e0,Why don't autistic people like change?,1
cbf163757dd12be6f56b,"What are the funniest differences between Mainland Chinese and Taiwanese Mandarin, the ones that would create hilarious misunderstandings?",1
aa20ca743ccacc4a9056,"Why do Spanish people like to live a lot of recreational life? especially young people, singing and dancing, and have no desire to work or develop themselves, unlike Germans like machines?",1
7f2740284b1c0e209aee,"Why do people, who afraid of becoming white minority in USA, forget about white latinos and about history of italians, Irish etc, who were non-white in the past?",1
6c753029d4b21392a977,Why are European descendants so treacherous?,1
5640b32607dd996844f1,"Like a lemon car, ISS has incessant recurring problems with its cooling system. Consequently, do the ISS and EVA suits stink with the powerful odor of ammonia?",1
a0f40ab89fb41b6dfe80,Why was Putin so scared of Democrats that he decided to help Republican campaign openly?,1
59fc40746e112496c8c1,"Why is this a breach of Quora policy. ""Do you really believe that you shed light on any issue by calling people ‘dolts’ and ‘little boys’ ‘cowering in fear’?",1
348b90482f7e20d05c63,Is Detroit a good example of how liberal agendas ruin great cities?,1
f09b5bb5c5e0720fd5a5,"What is wrong with the working, married girls of today?",1
c7c1b9f0b48cbd96ac97,Why are Muslims the most peaceful and everyone else terrorists?,1
870be22a8caa5458a3f3,"Unlike Northeast Asians, are Indonesians, Cambodians, etc biologically a 3rd world world people?",1
68c68004bf16519b406e,Why do Americans waste a lot of food? Is it display of extravagance to the world?,1
e9d167f8595e32caccfa,Why don't Democrats cheat to get ahead like Republicans do? Don't they see there's a war on for the soul of America that requires them to fight fire with fire?,1
aee371373eb945ffa410,Do rank and file liberals realize that they are being manipulated by the mainstream media and the liberal leadership?,1
71f7a54cb766561cc5ac,"Why and when did the fashion police ban socks with sandals in the UK, how widespread is this completely irrational phenomenon?",1
e99c829eeac26709d520,Isn't it hilarious that the Democrats want another investigator now that Mueller is looking into the Podesta group that has ties to Hillary?,1
2c46511c22362ca8bbb6,Are most rapists in Europe Muslim?,1
6f093d00a542bdc8c128,Subbotonik Jews were Christians?,1
3f6d12f4631a18c8bb09,Are the people of India punished for the mistake of voting Modi to power?,1
865dfeb752d4c49959ae,"Who is worse, Donald Trump or those voters and Republicans who enabled him?",1
5147bc59a2e444e9c1da,Is this site a liberal site?,1
c271b5bae14aed5aff4a,Why do divorceés remarry to people that are abusive to their children?,1
19794b7edfc67f564736,Why are American's so gun obsessed and why don't they see the proliferation of guns as a threat?,1
f83c6b63b65f2d42d431,"What is Planet X, and its effects on contact with Earth?",1
6f553fa1f655b0e41451,Why does America have a day where laws don’t matter?,1
b614beedbc1e431ed717,"Why are there so many people on Quora that ask the same question over and over or steal someone else's question and ask it again? For example ""What is it like to live with a muscular body?"", ""What is wrong with our society today?"" etc",1
545c4ae9690082086878,Are there any no outlet signs in Tennessee?,1
074b27c0d704e5c59008,Are liberals the only ones who have freedom of speech?,1
cb26267d1ff775e92722,Can a dog fuck a woman?,1
b53b5bb75d5272fd1c05,Does Bill Clinton have a conscience?,1
e2573006557452afbdfe,Is it worse that the British royal family are shape shifting lizards or that they are German?,1
4e696c502bf1a09b0b05,Why are women in relationships both the ones who want more to marry initially as well as the ones who want a divorce later? If a marriage tends to be unfair to women why do they want it (more than men do) in the first place?,1
f71a5e609ed04ccec0d7,Why do rich people hate poor people?,1
f53273924a4d7d1323f8,What will Trump do to stop Asian-Americans from taking all the wealth?,1
fb43145e5306d5bb0f6d,"Was Thomas Jefferson a sexual predator because he had sex with his slave, Sally Hemings?",1
181cd91a27c3503f09b0,"How does this genius ""Governor"" expect ""educators"" to defend their own lives? Apparently, they don't even care?",1
9ac0be490095585e6ddc,Do you think Trump basically plays the resentment game better than most politicians?,1
78f74dd22b54ba22e767,How much of a marketing tool is the Bible for Jews?,1
1f8f2d1f8f65d5330ba3,Why are questions with a negative connotation on trump lovers censored by Quora? He is a disgrace and the world knows it. Only his ignorant lemmings still follow him,1
9842d5e20c7c00cc23da,Would it be right to describe Donald Trump as an open sore leaking poison into the body politic of the United States?,1
14cae3f3df0cdbfc7903,"Do conservatives consider naturalised citizens and children of immigrants ""real Americans""? Or should they just go back to their country of ethnicity?",1
5604154a90e34aa4f5bf,Has trans women ever been raped by a woman before?,1
acade204a92696e4143d,Why have I suddenly started wanting to reach into the toilet and eat my own feces?,1
201005b9916841bde165,What does it feel like to go in a nice warm Jewish pussy?,1
1dc3ce63e493e2f53664,I beat up homeless people for fun! Am I a psychopath?,1
52e23f3080a4375ea3b9,Why do people keep wasting their time dreaming of a Trump impeachment?,1
2c2e2b24e29df1a1c53d,What if I stand nude in front of my mom?,1
8698c220aae1d3c17814,Why do men prefer to smell girls farts?,1
67ae4eee0ce117ff1c0e,Why are men judged so hard in today's society?,1
ab0e4d49ff8b16f8d88c,I think Quora is useless.Is there any meaning to have an account in this forum where stupidity and favoritism are appreciated and no genuineness?,1
ace74565786f8d89c202,"If Hindus hate Islam, why do so many Hindus migrate to Islamic countries?",1
da7909baef3c8c8fd204,"Equal protection under the law is false (this is y blm exists), does this mean that I could beat up them terrorist coming into my country from stan?",1
9b8e81bed89bcbd1acee,Are people dumb enough to think the world is flat?,1
e30e135634bb8d9523fc,Why doesn't Ellen do more research before doing a show about some many black men being shot by cops? How about how many cops are being shot by black men?,1
40055d4f7adda6e9755e,Why Europeans hate Asians?,1
8eb738c46854f4137045,"Why does the world pressure Turkey to recognize the so-called Armenian ""genocide"", but not passing any bills condemning Israel for their genocide on Palestinians?",1
55060683bb2ac6f3d04e,"Who started the epidemic of answering ones own stupid questions by adding 'right' at the end"": Ex. ""Hey, you know someone's outside stealing your car, right""?",1
9b248bf03146ace167ea,Is it wrong to take your retarded son to a hooker for his 21st birthday?,1
cfc4f4f9cb7f02b65703,When can’t Chinese legalize the Chinese style of bribery so that there is no more corruption?,1
56848163bb4ec7a27951,Why are Australian police racist?,1
9151f659f6fecb7ed97b,"What if two Muslims kill each other in the name of Allah, do they have to split the virgins? 36 each?",1
5ac7d76571010f63b7a4,Why do we want male refugees?,1
48cb2390bcf8b6754b1e,"In Australia, nobody needs sex which should be abolished! In Australia men and women are totally distinct different sexes or races! Should men or women be abolished in Australia?",1
514547e357970e8e9f91,"Where are we heading, with ‘feminazism’ destroying society and murdering feminism?",1
858636a3dda148cd7998,Why do minorities commit hate crimes on themselves then blame them on white people?,1
aedee2ee80cdf62a2d13,How much more highly do you value rape over your life?,1
d5d24b5637ef4d4dd9a0,Why do Australians hate the Indians and Indian Companies?,1
1ea5e63c36b2bd9ec879,Children are being ripped from their parents' arms and put into detention camps. Do people still believe that Hillary Clinton would have been worse than Trump?,1
4502eac896d3981ff45f,Have you noticed how Trump supporters on Quora have become quiet as Trump POTUS has embarrassed them?,1
888ead2c4ea9a776bde0,Why do Indians constantly bash Arundhati Roy while praising Tarek Fatah?,1
6698192b910d04b00c97,Does Trump admire and identify himself with Russian oligarchs? Would he like to see America turned into an autocratically-controlled oligarchy like Putin’s Russia? He has certainly associated himself with enough of these mobsters to make one wonder.,1
6b1127e7521af69d3b5e,Why is it that cowards like Bush Jr and Trump get so hard for the military?,1
5134ee2a6806f519a1ed,I punched my girlfriend and knocked her out cold. She was lying on the floor completely unconscious. What should I do?,1
fd1e5f24cbd167a9c60b,"Why is Islam so disgusting, vile, and immoral?",1
363741f4a8380515e668,Why do feminists not understand that there's no wage gap?,1
edf187a64fc729d67730,Why should I be loyal to India if I face discrimination just because I am not under the SC or ST category?,1
236ac09c04ae37f3dffd,Macron says that the USA needs to make Syria its 53rd state. What do you think about that?,1
a12a2fde7ffb85cfbd72,Did slavery turn black Americans into working class people? Are black problems mostly just working class problems?,1
691062bb92b19518c82e,"If any of my questions or concerns about World War 3 are considered ""ridiculous"" then how come I am not being suspended or arrested?",1
800ab3d36f03d70e6c23,How do yall know whites weren't slaves. I'm black and whites are always mean to me. cause im black?,1
02ee4bc85e8a70508ec0,What should I do if ive been touching a 13 year olds penis?,1
09be7c7e4e3bcdcd7096,Why does Erdogan cry for Palestine but kill Kurds and still deny the Armenian genocide?,1
8366193d7f8b54dc1a35,Will Obama be executed for treason?,1
15106e534bb2c5cbd187,Why are feminists to blame for so many single men?,1
8648f7d0e30a9b68cf07,Why is Ajit Pai just a piece of shit?,1
fcada72b79b8b2f4a099,Does Amit Shah and Narendra Modi are in homosexual relationship?,1
e7657474f8a48b31cb50,What are the names of woman athletes participating in the 2018 Olympics?,1
0682319961f9189bddc9,Why do I want to have sex with my sister?,1
fb902397135305de16c4,Could we speed up the death row process by making the inmates jump or dive into a 20 feet deep pool full of diarrhea but the walls of the pool are at least another 20 feet higher so that there is no way out?,1
0e2805a1b79e73a16c1e,Will we ever forgive Germany for causing two World Wars (even though the Allies’ Treaty of Versailles was to blame for it)?,1
3947450d4bac344ddf7c,Why do grown adult women cause so much drama?,1
a15ccc5a44f7cd6187d8,"If the reservation in India continues, will the SC/ST castes be the 'Jews' of an Indian Holocaust?",1
4b3bf873f04475a0e8a1,Did you have sex while sharing bed with your cousin or aunty?,1
43fc8b3f0ddb714db4f2,What did you think of the Sword Art Online movie?,1
9f0aefd8c2407e5ae5e0,My 18 year old son likes to be called daddy. How do I punish him humanely?,1
10da7034b164224ffae4,"Why do fast food restaurants like McDonald's, Wendy's, Krystal, and Checkers hire mostly blacks, Dairy Queens mostly Indians, and Chick-fil-a mostly whites? Is there some type of discrimination here?",1
bb4f2eb9a1fe959983a1,"Since men have the advantage in life, would women rather be reborn as a man?",1
3799028bc1e3de68c72c,"Why does it seem like girls go for arrogant guys, who treat them poorly (even when the guys are ugly)?",1
5a668d8ce36a695f71b5,What percentage of gay people Vs. Straight people have sex in public every year?,1
ec134b6b5b063f9f0846,"Why did Peter Kelly Suddenly withdraw from the previous debate, when he was caught spreading rumors of Organ Harvest? Yet still spreading lies blacking Chinese people and called on discriminative stance against innocent PRC residences",1
d5ced97029a560ca592e,"Do Democrats realize that any news outlet that needs to retract a story is already fake news, since the original story will stick more in people's minds than the retraction?",1
26887f21b9fbfe01b5d9,Why are people such hypocrites here?,1
0a14ba58a2fba61199ca,Why don't people like Indian Muslim?,1
90dae75fca984f06b156,Is a cis hetero man transphobic for not wanting to sexually engage with a surgically created vagina on a trans woman?,1
77747b58c2faf41113f7,Do you guys enjoy bringing people down here because of your own twisted sick insecurities?,1
a215b5c75d6c37ebe270,What are Indians' comments about why India has the world’s largest population of people living under poverty and in slums?,1
701b83a09fe2b603f83c,Do you have to be invaded by Catholics to become a city?,1
ecd637178d7d95d1cf0f,Why are the protesters at Donald's inauguration so violent?,1
260ec60a952dc7b3ea59,Am I a true Indian/true Hindu if I do not hate Pakistan or Muslims?,1
d4986b291ba386e4ba0e,"Why do Turkish, Arabic, and Indian More smarter in dealing with life than American, and still America controls the world?",1
aac7141e1eb6f4adf425,Why are Indian teens becoming useless by not being a human resource?,1
52f3ceedebdf45de60a1,Dear psycho friends and sociopaths from Quora. Do you think Trump is mentally ill or unballanced? Do you recognize him as someone of your tribe?,1
ac20bd9c6b71656391c6,Why do Americans travel to Malaysia and want to each Mexican food? Do they know that Mexico is on a different continent?,1
2d88a73bbe3d7e885d32,Are Greece guys cocky?,1
0b273898ab29dfffa691,Is Scientology harmful to British people?,1
72d03d23d7d9359a7d5d,How often does David beat Hillary?,1
077d6ac851e160e116af,"How could Brazil not be a communist, despite having such inhuman, sexist laws for tribal women, against free will?",1
ec5d188b437996c898d7,Why don’t gun owners agree with me that no one needs a semi-automatic gun?,1
a9622f853ddc9dd11e51,Why do North Indian politicians show discrimination on South India? Is this leading to damaging the national integration and unity of the nation?,1
773aa560c78f08fc3de5,Why did Obama wiretap Trump Tower?,1
7a2c23e8bfe6a7d5dcc0,Are Republicans secretly trying to bankrupt America? What's their endgame?,1
ae19fec9a20e66d39f9e,"Does the 1st Amendment protect the right of leftists to violently attack peaceful, innocent white nationalists from holding a rally?",1
3e9245e0f9a044015fe4,Can a Macedonian please join the conversation regarding Greece blocking their name and access to the EU?,1
23c58e90ba41e2962d2b,"If homosexuality is right, then why is consensual incest wrong?",1
6b746822cb2457355121,Is western technology and democracy the work of Shaitan?,1
56e907dbe43a0d4e6e65,Do women are programed for sex?,1
852ccf6ae35fd87500f7,"Generally speaking, do Russian and Asian beauties look more exotic and exciting compared to European beauties who look bland?",1
d1cdff3ff8dca5503e7c,Why are blacks so poor?,1
380c9dcdf1e5c156c294,Why are so many Indian girls from Britain acting as porn stars?,1
8a80b18441066456ada9,Why shall we reject any law other than Holy Law?,1
131ce2ea7011f07fa97f,"Does people do sex or orgy with their close family members mother, father, sisters etc.?",1
ad8d790410eb6f809070,Do psychopaths/sociopaths ugly or handsome?,1
58fb93634a909964ac17,"Do writers like JK Rowling, EL James, and Stephanie Meyer prove women have no place in literature?",1
3a7dda45f94f714eecff,Should all races be treated identically?,1
b31fbf51b4ff069eb3dc,What percent of women on Quora do really makes sense?,1
557863f866e43875c5d2,How do I reconcile my belief in gender equality with the fact that females inevitably have vast leverage over males in the social and dating scenes?,1
b6505705f9c294153d35,"Why are broke guys immune to the ""he raped me 40 years ago, #metoo movement?""",1
540794065f8c21bdf40d,Why are Transgeder people reciever of so much hate from cisgender people?,1
ecf345fa10b485f070ec,"Snooker is a game of caliber, focus, hardship and spontaneity. Still, why aren’t Indians the best players? How is Ronnie extraordinary at times?",1
9a3df8f0cbe5c9c8e8e2,"If more guns will stop mass shootings, wouldn't easily accessible bombs stop bombing attacks?",1
9e5b67eac52dd668392b,Why does Donald Trump make it look so easy to get along with Benjamin Netanyahu and Israel compared to Barack Obama?,1
3188ce2bfc2844b7655b,How come Fox News is brushing Trump's affair with Stormy Daniels under the carpet?,1
0f89e5fa5be36f93a365,Do whites understand that Multiculturalism means the end of white people?,1
2dca1aa1fd932de7095c,Will Chinese Malaysians stop attacking Malays if we appoint a Chinese as Prime Minister?,1
96602e41785ba4fb98e7,Why is the Indian government unable to protect the Muslims while Pakistan has successfully protected the Hindus?,1
349d5ce8fdb1efc7b335,Why do South Indians hate North Indian people so much?,1
e444ba5b8321a5b01bdc,Why are Indonesians not aware of the outside world especially Africa?,1
05c68c817e0c0c0b17f4,Why do LGBT people instantly defend themselves by calling me homophobic if I disagree with homosexuality. If they have rights where are my rights to have an opinion?,1
757ea757788b3759f894,Why is Trump so childish?,1
9b40fc1617377ad2e25e,What can I say in Romanian to the (gypsies) beggars so that they leave me alone?,1
315f4f64465ff5274a55,"What is so racist about school choice when blacks, millennials and women who are less racist support school choice more than other groups?",1
09a46c0e8ea851e040a1,Are males more grounded and less fruity than women?,1
4094bc24b9bf8c2fff51,"If you were Setya Novanto, what other scenario (other than a car accident) would you use to avoid corruption charges?",1
df9e1652af753ac33518,I'm 6'4 barefoot. I tower over countless white girls. Am I too tall to get girls?,1
d8caa06b3740b9406ed6,Why does the left hate patriarchal families?,1
ce07ddf9b90a02b5cea3,How do you jerk off as a 11 year old male?,1
50202a2897b9ce00e592,To kill is not instinctive. How does the US Military brainwash its recruits?,1
40ebf0e7cb29de7a5b19,"What is natural selection? Isn't it referring to Allah, because natural selection means some driving force?",1
ffc75f37ece274b0ea5c,"For pro-choice people, why not just be responsible and chose to use a condom in the first place?",1
cfbd3bb6597e8c68cfb3,"After watching fb video, in comments section Americans were really harsh about Indians on things they hate about India.How should an Indian reply to this online losers? How can we make better India? How western media is corrupting this impotent minds?",1
40cdee954a50d27c0ff7,Will Elon now miss Sierra Spaulding? Or is he griming all day long? Lol,1
b027e1bebfb14c26bc7a,"Should transgender people be given Social Security Disability, Medicare and full coverage for all surgeries and treatments?",1
f410764ecb1338fd2550,Is it true that bears sexually assault women?,1
45cdaa0eb22c5c661eea,Is it normal to have sex with my cousin?,1
664a1b752dbe3cd33a5d,Why do Christians think gay sex is ok and hold other sins in a higher severity bracket?,1
867df7202f75ac6986f5,Why do liberals ignore the rampant corruption left behind by the Barack Hussein Obama's administration?,1
2ed7628dd76501a2ec3f,What would be the reason why women lie about financial matters and her close relationship with her parents? (secretly opens another bank sccount.supply financial support to her parents without telling her husband),1
70d98c20dbdde387ae59,"What does, ""the grey wolf, Siberian bear and the red fox jumped over the lazy, fat sick dog as well as the redneck Yankee farmer"", mean?",1
530601e5bdf5e7c47799,"Is Quora secular? If so, Then how could I be called hindni (an abusive term for a hindu woman) and my religion be referred to as pagan (which is worse than Judaism) by a Quoran from you know where?",1
3a428b4438cb4cc2b4dd,It is now officially proven that chimpanzees are smarter than the average hardcore Trump supporter. What are your thoughts?,1
b31cb3a8270811c4054f,"Is sexism wrong? And by that I mean, are there actual biological differences between men and women that should lead us to expecting different things from men and women? It’s only science, right?",1
b5abeb9db770ad422697,"Why are Muslims against occupation of Palestine by Israel when for 1400 years they invaded different countries (Iran, India, Europe) and destroyed the cultures of those countries?",1
1c42fbc0d7ae5a3ff578,"Is it bad that I judge gays based off of their actions and personality, and not their sexual nature?",1
1cb190534692f13e08d1,What are the underlying reasons that Indians have low IQs?,1
3d9085bd1ff881814e3f,How many people on quota have been drummed out and silenced even thought they didn't actually break any rules just because what they have said was unpopular?,1
32ebd923fd678edf82d7,Trumps say Obama born in Kenya…retracts…Trump says Putin didn't meddle…retracts…these are big things…when will trumpites get the message they are being played?,1
248b51fcbeb3d7b5729f,"Why should the US accept more poor and uneducated illegal immigrants like ""Dreamers""?",1
12a317c40c4cc358d95b,"Is there a pattern to US Presidents? Failed GOP president, followed by zero-leadership-Dem president, followed by a great president: Nixon, Carter, Reagan---Bush, Obama, Trump",1
bd6ab40475cf2a69fdbb,"My whole neighborhood claims that Japan was nuked, why hasn't the government reported it?",1
a94f7096765a40f4e65e,What do US feminists currently seeks from man? Is it domination?,1
d7bd7c92d4fa12fb50cb,"Another recent bombshell about Hiliray. Stealing a primary election from Bernie, why does she do it and get away with it?",1
be906ca308ff92356c48,Is it okay if I report your answer? Funny answers only,1
625d585517db36072442,Why do girls touch boys sexual all the time?,1
baed7714b55ef229146e,"Do you favor giving unspecified amounts of money and power to government bureaucrats from the EPA, allowing them to mismanage the environment while acting righteous?",1
e2a7caf245f4d19549c1,Why are Biology and Anthropology trying to get rid of the race classifications?,1
86382d547906605e94a3,Why is Donald Trump so gay?,1
423506b0e08936dd621b,Why would any Western European person who is not strange ever want to visit Japan?,1
e140bf142870d1ae0875,Why do we Indians do not follow any rules and when asked to do so we always challenge every rule?,1
58d641013ea8c2659477,"Why is South Indian culture ridiculed and made fun of, especially in North India?",1
c7865784b45431e3e490,Why are cocks trying to gangrape my chick?,1
9d3775c2b8f3349b6c95,Are Jews black people with privilege?,1
c7ed2e6a0ee0de33ff58,Has the Indian army started to kill whistle blowers?,1
3f5bc568a28515d9e94e,Why do people say Southerners are nice people when they are intolerant towards minorities such as gays and nonwhites?,1
38784e409487a2bb4d28,What if you got a chance to have sex with your mom and bro together?,1
1671c2c6d720760f384c,Do black people really believe in black Jesus?,1
0c31faf980061c2fab41,"Why do women above 18 expect more out of guys? Need to be more humorous, lively, interesting etc.",1
f1beeaba9f2fbc3ac11e,Why Indian HATE MEN & SON?,1
f8267154279495afc411,How do I suck a bleeding pussy?,1
9ff98d856c851fbfc340,Why do refugee not appreciate the host countries in Europe accepting them but instead commit crimes and sexually assault the natives?,1
12c8f4cbe6df9a8a9b45,What astrological combinations are needed to obtain a scholarship for studies?,1
cb9c8ceccd10fd1fe0d4,"Now a days girls are proud of having bad habits (even for men) like smoking, drinking, staying late, not caring for family values, etc. Would those girls like, or proudly marry a man with an effeminate nature?",1
ee6f6da716a65f3f7eab,"Why do most of the Asians focus so much on cramming, education and degrees and not creativity, smartness and real world knowledge?",1
4f9b75758860ae686dbe,Why do feminists complain about men earning more than women when men are about to be replaced by AI during the next 20 years?,1
1abbb8611578d1aa3bec,Why does India murder all newborn babies in India government hospitals? Is it to force Indians to control the birth rate policy?,1
25255e16bbee711b95d2,Why are Asians so loud and inconsiderate of others?,1
ba8ca281a6e2a9e18e45,"Why don't we all just kill ourselves since life is short, meaningless and godless?",1
ff886cb3d574060e9d63,What is the point of letting criminals that committed felonies back to the society? Why can't we simply lock them up like nuclear waste?,1
19534f8291d4f01814b5,Is anthropogenic climate change real?,1
a781d4a86067ce0f648c,How doi convinced my mom for sex.she was some time discuss with me about sex freely?,1
c987fba80b995ef9332c,"I hate this, but nowadays there are lots of atheists that sway Christians and theists. I don't want to be swayed; I believe in God, but how do I ensure that my opinion stays that way? My apologies if this is confusing.",1
e9f10ac35c102ea2f8c2,"Why does the Left troll Quora with biased, anti-gun questions that are based off of alternative facts?",1
0b2fc38dfd1b74be7cd2,Why are Asian people so deferential towards White People? Do many of them admire Whiteness?,1
a5b736feb9c6cf494996,"When two germans, italain, polish, Spanish, Mexican meet they speak their own language but why Indians are shy or don’t feel proud of their mother tounge like others nationals? Why they showoff by speaking in English?",1
9e49ab07fbbe5ddde4bc,Why do teenage girls always wear see-through shirts these days?,1
8e10ea65b0ade2a7e59e,Why are religious people so rude?,1
10d25e043cf93c239154,"I see black spots on my dick, what's the total circumference of the black spots if the three spots have a diameter of 12?",1
571c9d3c346a5824bab5,Was the Parkland Massacre just a democratic psyop to try to take out guns? More is coming out to suggest these things.,1
99c7454035800d43c195,"Why do Indians think that the money earned by Nepalese in India is an important source of income, while the reality is completely different?",1
a50766d7ce297509379b,"Assuming wookies had functioning sex organs, would Chewbacca have castrated himself to save Han from the Carbonite?",1
c957dc1fa92925b45439,Why are the people of Kerala hesitant to obey rules and regulations? Is it because they’re alien to them?,1
11125de6b01735f595b7,"Do people who bash America on Quora tend to generally be weak, insignificant, and jealous losers?",1
